time,q0,q1,q2,q3,angle_x,angle_y,angle_z,height
4.280000000000000249e+00,1.898276106379510331e-01,-1.218198082440867108e-01,6.118796108246797073e-03,9.742114621030929511e-01,-3.536551228431092375e-02,2.420357562879772717e-01,2.752408840850807614e+00,1.613000000000000114e+02
4.410000000000000142e+00,1.471930206920789574e-01,-1.157782411625093433e-01,1.281512718019119784e-02,9.822247126030848596e-01,-9.157081603368770820e-03,2.333243789166052906e-01,2.843019759429292748e+00,1.659499999999999886e+02
4.540000000000000036e+00,1.070351016369872205e-01,-1.151481901560787446e-01,1.975594043872045541e-02,9.873672488687890159e-01,1.476496275456485284e-02,2.337387959617041600e-01,2.927360399988713002e+00,1.716500000000000057e+02
4.679999999999999716e+00,6.412462466263868510e-02,-1.188190100905290175e-01,2.529134328958215078e-02,9.905202790996209261e-01,3.590962096311332841e-02,2.409536903748070447e-01,3.016644221283557137e+00,1.738000000000000114e+02
4.799999999999999822e+00,2.842209849311086098e-02,-1.234150491932523019e-01,2.877515542113844374e-02,9.915305846923555544e-01,5.166224813155926437e-02,2.489384719855054495e-01,3.090743792373051413e+00,1.774600000000000080e+02
4.929999999999999716e+00,-9.276043143268606489e-03,-1.293659981130199643e-01,3.336503561648849342e-02,9.909920120536477306e-01,7.094658062378260410e-02,2.586568880797295300e-01,-3.113641760366895106e+00,1.798499999999999943e+02
5.059999999999999609e+00,-4.650326853477488448e-02,-1.346089137141692482e-01,3.841710628247536202e-02,9.890611772328116169e-01,9.186435985810056937e-02,2.658192780960291213e-01,-3.035336128735772299e+00,1.847500000000000000e+02
5.190000000000000391e+00,-8.217479051555424963e-02,-1.378517502287780472e-01,4.392078201401987403e-02,9.860604259729038867e-01,1.135568412544561145e-01,2.678326147238714317e-01,-2.959989131496461034e+00,1.875300000000000011e+02
5.320000000000000284e+00,-1.170073059519071562e-01,-1.378413630419774716e-01,5.054704120360948433e-02,9.822189397553722223e-01,1.366237854585612144e-01,2.619370857888743687e-01,-2.886435194226327994e+00,1.903100000000000023e+02
5.450000000000000178e+00,-1.510165773820463520e-01,-1.335836143110209762e-01,5.785029942647158807e-02,9.777539333593523452e-01,1.589144757172120392e-01,2.462317428625575566e-01,-2.815404176417005466e+00,1.936800000000000068e+02
5.580000000000000071e+00,-1.846489078326240540e-01,-1.246859858391930337e-01,6.453893269084241824e-02,9.727244789449144280e-01,1.767814798936222787e-01,2.205190511416123544e-01,-2.746781915989379375e+00,1.937899999999999920e+02
5.709999999999999964e+00,-2.180613944008104321e-01,-1.120281316510071679e-01,6.860067209769751817e-02,9.670537078045374768e-01,1.858584147326899361e-01,1.878591334396482737e-01,-2.680470946411069644e+00,1.977199999999999989e+02
5.839999999999999858e+00,-2.515297046138200709e-01,-9.651691490674343954e-02,6.997782275454705880e-02,9.604792538916718803e-01,1.861511144477349111e-01,1.507725740348030974e-01,-2.615237013343718608e+00,2.007899999999999920e+02
5.969999999999999751e+00,-2.829808097136218281e-01,-7.976296400540663911e-02,6.908514258235139149e-02,9.533031910055017599e-01,1.789542092650803773e-01,1.132187643053753495e-01,-2.554309458198079863e+00,2.018100000000000023e+02
6.099999999999999645e+00,-3.138905064693475189e-01,-6.193232946742530803e-02,6.770791115782016922e-02,9.450146958020284593e-01,1.681061047713519052e-01,7.461740459006041548e-02,-2.493925383653762484e+00,2.040399999999999920e+02
